id,is_confirmed,is_payment_verified,is_fulfilled,state,registered_date,date_from,date_to,adult_count,child_count,infant_count,travel_type,price,discount,final_price,buy_price,reservation_type,cancellation_state,payment_currency_unit,currency_book,original_sell_price,utm_campaign,is_utm_campaign,total_room_nights,booking_price,booking_date,user_id,hotel_id,hotel_rank,hotel_stars,hotel_accommodation_type,net_commission_revenue_eur,cost_of_rooms_eur,gross_booking_revenue_eur,is_credit_booking,os,sum_room_adult,sum_room_children,sum_room_extra_bed,room_id,book_from_recommendation,city_id
56787725,1,1,1,draft,2022-04-17 19:53:12.393000,2022-05-14,2022-05-21,0,0,0,,2086000,0,2086000,1877400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2086000.0,,0,7,2086000,2022-04-18,1103,106,33.0,0.0,PassengerHouse,42.5714285714286,383.142857142857,425.714285714286,0,desktop,1,0.0,0.0,1328,0,1
56787027,1,1,1,draft,2022-04-17 19:49:39.085000,2022-04-21,2022-04-23,0,0,0,,2326000,0,2326000,2093400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2326000.0,,0,2,2326000,2022-04-18,1103,302,98.0,3.0,Hotel,47.469387755102,427.224489795918,474.69387755102,0,desktop,3,1.0,0.0,1094,0,54
56786709,1,1,1,draft,2022-04-17 19:49:14.912000,2022-04-22,2022-04-23,0,0,0,,625000,0,625000,599689,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",625000.0,,0,1,625000,2022-04-18,1103,108,58.0,4.0,Hotel,5.16551020408164,122.385510204082,127.551020408163,0,desktop,2,1.0,1.0,141,0,15
56807960,1,1,1,draft,2022-04-17 21:35:42.668000,2022-04-19,2022-04-25,0,0,0,,1800000,0,1800000,1656000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1800000.0,,0,6,1800000,2022-04-18,1103,544,51.0,3.0,Hotel,29.3877551020408,337.959183673469,367.34693877551,0,desktop,2,1.0,0.0,1631,0,4
56786121,1,1,1,draft,2022-04-17 19:27:40.215000,2022-04-18,2022-04-21,0,0,0,,2550000,0,2550000,2244000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2550000.0,,0,3,2550000,2022-04-17,1103,342,94.0,4.0,Hotel,62.4489795918367,457.959183673469,520.408163265306,0,desktop,3,1.0,0.0,1416,0,21
56784536,1,1,1,draft,2022-04-17 19:19:00.986000,2022-04-25,2022-04-30,0,0,0,,4972000,0,4972000,4574240,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",4972000.0,,0,5,4972000,2022-04-17,1103,220,20.0,5.0,Hotel,81.1755102040815,933.518367346939,1014.69387755102,0,desktop,1,0.0,0.0,814,0,1
56783159,1,1,1,draft,2022-04-17 19:06:59.216000,2022-05-02,2022-05-05,0,0,0,,8562000,0,8562000,8059200,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",8562000.0,,0,6,8562000,2022-04-17,1103,133,39.0,4.0,Hotel,102.612244897959,1644.73469387755,1747.34693877551,0,desktop,4,0.0,0.0,604,0,12
56795031,1,1,1,draft,2022-04-17 20:38:30.350000,2022-04-21,2022-04-22,0,0,0,,280000,0,280000,224000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",280000.0,,0,1,280000,2022-04-18,1103,82,30.0,1.0,Apartments,11.4285714285714,45.7142857142857,57.1428571428571,0,desktop,2,1.0,1.0,530,0,1
56782521,1,1,1,draft,2022-04-17 18:50:44.134000,2022-04-17,2022-04-18,0,0,0,,872000,0,872000,500000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",872000.0,,0,1,872000,2022-04-17,1103,11,36.0,4.0,Hotel,75.9183673469388,102.040816326531,177.959183673469,0,desktop,2,0.0,1.0,11,0,3
56777553,1,1,1,draft,2022-04-17 18:29:03.423000,2022-04-26,2022-04-29,0,0,0,,4245000,0,4245000,3799500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",4245000.0,,0,3,4245000,2022-04-17,1103,22,13.0,5.0,Hotel,90.9183673469388,775.408163265306,866.326530612245,0,desktop,1,0.0,0.0,27,0,1
56777469,1,1,1,draft,2022-04-17 18:26:07.582000,2022-04-17,2022-04-18,0,0,0,,320000,0,320000,288000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",320000.0,,0,1,320000,2022-04-17,1103,351,85.0,2.0,Hotel,6.53061224489796,58.7755102040816,65.3061224489796,0,desktop,2,1.0,0.0,720,0,18
56776378,1,1,1,draft,2022-04-17 18:23:27.223000,2022-04-27,2022-04-30,0,0,0,,2760000,0,2760000,2742000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2760000.0,,0,3,2760000,2022-04-17,1180,579,76.0,3.0,Hotel,3.67346938775518,559.591836734694,563.265306122449,0,desktop,2,1.0,0.0,3435,0,1
56775245,1,1,1,draft,2022-04-17 18:18:07.177000,2022-04-18,2022-04-19,0,0,0,,200000,0,200000,176000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",200000.0,,0,1,200000,2022-04-17,1103,23,87.0,3.0,Hotel,4.89795918367347,35.9183673469388,40.8163265306122,0,desktop,2,1.0,0.0,37,0,1
56774544,1,1,1,draft,2022-04-17 18:14:33.561000,2022-04-17,2022-04-18,0,0,0,,380000,0,380000,334400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",380000.0,9425640852,1,1,380000,2022-04-17,1103,33,38.0,3.0,Hotel,9.30612244897959,68.2448979591837,77.5510204081633,0,desktop,2,1.0,0.0,40,0,1
56773569,1,1,1,draft,2022-04-17 18:10:35.249000,2022-04-18,2022-04-22,0,0,0,,3100000,0,3100000,3000000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",3100000.0,,0,4,3100000,2022-04-17,1181,167,21.0,4.0,Hotel,20.4081632653061,612.244897959184,632.65306122449,0,android,2,0.0,0.0,738,0,4
56773317,1,1,1,draft,2022-04-17 17:58:07.542000,2022-05-03,2022-05-06,0,0,0,,4281000,0,4281000,4029600,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",4281000.0,15272625008,1,3,4281000,2022-04-17,1103,133,39.0,4.0,Hotel,51.3061224489795,822.367346938776,873.673469387755,0,desktop,2,0.0,0.0,179,0,12
56768016,1,1,1,draft,2022-04-17 17:43:33.984000,2022-04-27,2022-04-29,0,0,0,,438000,0,438000,398580,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",438000.0,,0,2,438000,2022-04-17,1103,8,76.0,1.0,BudgetRoom,8.04489795918367,81.3428571428571,89.3877551020408,0,desktop,3,1.0,0.0,783,0,1
56831641,1,1,1,draft,2022-04-17 22:58:44.629000,2022-04-21,2022-04-25,0,0,0,,2240000,0,2240000,2160000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2240000.0,,0,4,2240000,2022-04-18,1103,610,,3.0,Hotel,16.3265306122449,440.816326530612,457.142857142857,0,desktop,2,1.0,0.0,2164,0,1
56767890,1,1,1,draft,2022-04-17 17:21:42.060000,2022-04-19,2022-04-20,0,0,0,,700000,0,700000,595000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",700000.0,,0,1,700000,2022-04-17,1103,821,99.0,0.0,Guesthouse,21.4285714285714,121.428571428571,142.857142857143,0,desktop,2,1.0,0.0,3436,0,3
56765487,1,1,1,draft,2022-04-17 17:20:52.113000,2022-04-17,2022-04-18,0,0,0,,910000,0,910000,819000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",910000.0,,0,1,910000,2022-04-17,1103,520,,0.0,TraditionalHouse,18.5714285714286,167.142857142857,185.714285714286,0,desktop,2,1.0,2.0,2654,0,5
56765414,1,1,1,draft,2022-04-17 17:18:09.835000,2022-04-17,2022-04-18,0,0,0,,220000,0,220000,200000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",220000.0,9425640843,1,1,220000,2022-04-17,1103,472,92.0,3.0,Hotel,4.08163265306123,40.8163265306122,44.8979591836735,0,desktop,2,1.0,0.0,3437,0,21
56764423,1,1,1,draft,2022-04-17 17:16:21.131000,2022-04-20,2022-04-23,0,0,0,,1686000,0,1686000,1433100,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1686000.0,,0,3,1686000,2022-04-17,1103,310,85.0,3.0,Apartments,51.6122448979592,292.469387755102,344.081632653061,0,desktop,2,1.0,0.0,3283,0,10
56761755,1,1,1,draft,2022-04-17 17:15:43.218000,2022-04-18,2022-04-20,0,0,0,,2108000,0,2108000,2056000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2108000.0,,0,2,2108000,2022-04-17,1103,217,99.0,4.0,Hotel,10.6122448979592,419.591836734694,430.204081632653,0,desktop,2,1.0,0.0,3438,0,50
56758042,1,1,1,draft,2022-04-17 17:15:41.340000,2022-04-17,2022-04-18,0,0,0,,1002000,0,1002000,990000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1002000.0,,0,1,1002000,2022-04-17,1103,794,84.0,3.0,Apartments,2.44897959183675,202.040816326531,204.489795918367,0,desktop,3,1.0,1.0,3420,0,12
56754363,1,1,1,draft,2022-04-17 17:10:30.473000,2022-04-25,2022-04-27,0,0,0,,700000,0,700000,630000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",700000.0,,0,2,700000,2022-04-17,1182,439,83.0,0.0,Ecolodge,14.2857142857143,128.571428571429,142.857142857143,0,android,2,1.0,0.0,2471,0,10
56752813,1,1,1,draft,2022-04-17 17:10:28.509000,2022-04-17,2022-04-18,0,0,0,,872000,0,872000,500000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",872000.0,,0,1,872000,2022-04-17,1103,11,36.0,4.0,Hotel,75.9183673469388,102.040816326531,177.959183673469,0,desktop,2,0.0,1.0,376,0,3
56751248,1,1,1,draft,2022-04-17 17:10:08.944000,2022-04-18,2022-04-19,0,0,0,,1500000,0,1500000,1400000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1500000.0,,0,1,1500000,2022-04-17,1103,202,34.0,5.0,Hotel,20.4081632653061,285.714285714286,306.122448979592,0,desktop,2,1.0,1.0,1008,0,3
56748724,1,1,1,draft,2022-04-17 17:09:01.140000,2022-04-17,2022-04-18,0,0,0,,2660000,0,2660000,2520000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2660000.0,,0,1,2660000,2022-04-17,1103,55,4.0,5.0,Hotel,28.5714285714286,514.285714285714,542.857142857143,0,desktop,2,0.0,1.0,300,0,4
56747748,1,1,1,draft,2022-04-17 17:08:54.651000,2022-04-17,2022-04-18,0,0,0,,1349000,0,1349000,1260000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1349000.0,,0,1,1349000,2022-04-17,1103,232,57.0,4.0,Hotel,18.1632653061224,257.142857142857,275.30612244898,0,desktop,2,1.0,2.0,1953,0,2
56746831,1,1,1,draft,2022-04-17 17:06:08.491000,2022-04-18,2022-04-19,0,0,0,,842000,0,842000,793000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",842000.0,,0,1,842000,2022-04-17,1103,408,31.0,4.0,Hotel,10.0,161.836734693878,171.836734693878,0,desktop,2,1.0,1.0,894,0,10
56739411,1,1,1,draft,2022-04-17 17:05:01.028000,2022-04-19,2022-04-20,0,0,0,,1107000,0,1107000,1098000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1107000.0,,0,1,1107000,2022-04-17,1103,329,77.0,5.0,Hotel,1.83673469387753,224.081632653061,225.918367346939,0,desktop,3,1.0,1.0,944,0,63
56736843,1,1,1,draft,2022-04-17 17:02:47.850000,2022-04-17,2022-04-18,0,0,0,,518000,0,518000,488000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",518000.0,,0,1,518000,2022-04-17,1103,205,78.0,2.0,Hotel,6.12244897959184,99.5918367346939,105.714285714286,0,desktop,2,0.0,1.0,2022,0,24
56736490,1,1,1,draft,2022-04-17 17:02:22.239000,2022-04-17,2022-04-18,0,0,0,,1501000,0,1501000,1450000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1501000.0,,0,1,1501000,2022-04-17,1103,482,64.0,3.0,Hotel,10.4081632653061,295.918367346939,306.326530612245,0,desktop,4,1.0,1.0,3439,0,19
56731038,1,1,1,draft,2022-04-17 17:00:39.072000,2022-04-18,2022-04-19,0,0,0,,2100000,0,2100000,1890000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2100000.0,,0,1,2100000,2022-04-17,1103,459,,0.0,TraditionalHouse,42.8571428571428,385.714285714286,428.571428571429,0,desktop,2,1.0,1.0,3440,0,2
56730633,1,1,1,draft,2022-04-17 16:59:42.233000,2022-04-17,2022-04-18,0,0,0,,650000,0,650000,552500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",650000.0,,0,1,650000,2022-04-17,1103,223,98.0,3.0,Hotel,19.8979591836735,112.755102040816,132.65306122449,0,desktop,4,1.0,4.0,3441,0,51
56724386,1,1,1,draft,2022-04-17 16:59:13.158000,2022-04-17,2022-04-18,0,0,0,,1615000,0,1615000,1330000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1615000.0,,0,1,1615000,2022-04-17,1103,131,18.0,5.0,Hotel,58.1632653061224,271.428571428571,329.591836734694,0,desktop,2,1.0,1.0,193,0,3
56722535,1,1,1,draft,2022-04-17 16:58:36.541000,2022-04-17,2022-04-18,0,0,0,,715000,0,715000,607750,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",715000.0,,0,1,715000,2022-04-17,1103,37,97.0,3.0,Apartments,21.8877551020408,124.030612244898,145.918367346939,0,desktop,8,1.0,2.0,2847,0,13
56722153,1,1,1,draft,2022-04-17 16:55:44.505000,2022-04-18,2022-04-19,0,0,0,,834000,0,834000,800000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",834000.0,,0,1,834000,2022-04-17,1103,18,67.0,3.0,Apartments,6.9387755102041,163.265306122449,170.204081632653,0,desktop,4,1.0,0.0,269,0,0
56721572,1,1,1,draft,2022-04-17 16:53:33.492000,2022-04-17,2022-04-18,0,0,0,,1305000,0,1305000,1109250,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1305000.0,,0,1,1305000,2022-04-17,1103,2,38.0,3.0,Hotel,39.9489795918367,226.377551020408,266.326530612245,0,desktop,3,1.0,1.0,2,0,2
56713918,1,1,1,draft,2022-04-17 16:53:23.416000,2022-04-17,2022-04-18,0,0,0,,2210000,0,2210000,2080000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2210000.0,,0,1,2210000,2022-04-17,1103,72,6.0,5.0,Hotel,26.530612244898,424.489795918367,451.020408163265,0,desktop,2,1.0,1.0,3442,0,3
56708796,1,1,1,draft,2022-04-17 16:52:29.201000,2022-04-17,2022-04-18,0,0,0,,2073000,0,2073000,2043800,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2073000.0,,0,1,2073000,2022-04-17,1103,207,54.0,4.0,Hotel,5.9591836734694,417.102040816327,423.061224489796,0,desktop,2,1.0,2.0,1569,0,40
56708364,1,1,1,draft,2022-04-17 16:52:16.436000,2022-04-17,2022-04-18,0,0,0,,980000,0,980000,949390,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",980000.0,,0,1,980000,2022-04-17,1103,187,70.0,4.0,Hotel,6.24693877551022,193.75306122449,200.0,0,desktop,4,1.0,1.0,278,0,13
56707355,1,1,1,draft,2022-04-17 16:52:15.571000,2022-04-17,2022-04-18,0,0,0,,605000,0,605000,585330,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",605000.0,,0,1,605000,2022-04-17,1103,187,70.0,4.0,Hotel,4.01428571428572,119.455102040816,123.469387755102,0,desktop,3,1.0,1.0,590,0,13
56705454,1,1,1,draft,2022-04-17 16:50:36.449000,2022-04-17,2022-04-18,0,0,0,,784000,0,784000,764000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",784000.0,,0,1,784000,2022-04-17,1103,258,83.0,2.0,Hotel,4.08163265306123,155.918367346939,160.0,0,desktop,3,1.0,1.0,1015,0,55
56701626,1,1,1,draft,2022-04-17 16:46:38.288000,2022-04-17,2022-04-18,0,0,0,,684000,0,684000,684000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",684000.0,,0,1,684000,2022-04-17,1103,480,99.0,3.0,Hotel,0.0,139.591836734694,139.591836734694,0,desktop,3,1.0,1.0,1494,0,78
56698936,1,1,1,draft,2022-04-17 16:46:08.314000,2022-04-17,2022-04-18,0,0,0,,637000,0,637000,554190,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",637000.0,,0,1,637000,2022-04-17,1103,384,48.0,3.0,Hotel,16.9,113.1,130.0,0,desktop,2,0.0,1.0,827,0,10
56698632,1,1,1,draft,2022-04-17 16:45:33.501000,2022-04-20,2022-04-21,0,0,0,,870000,0,870000,820000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",870000.0,,0,1,870000,2022-04-17,1103,43,49.0,4.0,Hotel,10.204081632653,167.34693877551,177.551020408163,0,desktop,2,1.0,1.0,518,0,10
56696309,1,1,1,draft,2022-04-17 16:45:04.594000,2022-04-17,2022-04-18,0,0,0,,1070000,0,1070000,1016500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1070000.0,,0,1,1070000,2022-04-17,1103,437,91.0,3.0,Hotel,10.9183673469388,207.448979591837,218.367346938776,0,desktop,3,1.0,1.0,3294,0,6
56694262,1,1,1,draft,2022-04-17 16:45:02.699000,2022-04-17,2022-04-18,0,0,0,,686000,0,686000,651700,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",686000.0,,0,1,686000,2022-04-17,1103,437,91.0,3.0,Hotel,7.0,133.0,140.0,0,desktop,3,1.0,1.0,3443,0,6
56691586,1,1,1,draft,2022-04-17 16:44:02.521000,2022-04-19,2022-04-21,0,0,0,,2538000,0,2538000,2479392,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2538000.0,10856030622,1,2,2538000,2022-04-17,1103,60,94.0,4.0,Hotel,11.9608163265306,505.998367346939,517.959183673469,0,desktop,3,1.0,0.0,2360,0,21
56690913,1,1,1,draft,2022-04-17 16:41:31.216000,2022-04-17,2022-04-18,0,0,0,,2835000,0,2835000,2744075,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2835000.0,,0,1,2835000,2022-04-17,1103,570,42.0,4.0,Hotel,18.5561224489795,560.015306122449,578.571428571429,0,desktop,2,1.0,1.0,3070,0,12
56689563,1,1,1,draft,2022-04-17 16:40:30.821000,2022-04-17,2022-04-18,0,0,0,,840000,0,840000,714000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",840000.0,,0,1,840000,2022-04-17,1103,452,96.0,0.0,Ecolodge,25.7142857142857,145.714285714286,171.428571428571,0,desktop,5,1.0,1.0,3003,0,77
56688553,1,1,1,draft,2022-04-17 16:39:12.174000,2022-04-20,2022-04-21,0,0,0,,1000000,0,1000000,937500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1000000.0,,0,1,1000000,2022-04-17,1103,45,43.0,5.0,Hotel,12.7551020408163,191.326530612245,204.081632653061,0,desktop,2,1.0,2.0,3444,0,18
56685812,1,1,1,draft,2022-04-17 16:37:50.499000,2022-04-17,2022-04-18,0,0,0,,1300000,0,1300000,1105000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1300000.0,,0,1,1300000,2022-04-17,1103,124,78.0,4.0,Hotel,39.7959183673469,225.510204081633,265.30612244898,0,desktop,8,1.0,1.0,2689,0,13
56685765,1,1,1,draft,2022-04-17 16:37:37.702000,2022-04-18,2022-04-19,0,0,0,,1697000,0,1697000,1590000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1697000.0,,0,1,1697000,2022-04-17,1103,46,73.0,2.0,Hotel,21.8367346938775,324.489795918367,346.326530612245,0,desktop,5,1.0,2.0,1611,0,19
56685596,1,1,1,draft,2022-04-17 16:37:34.712000,2022-04-18,2022-04-19,0,0,0,,694000,0,694000,645000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",694000.0,,0,1,694000,2022-04-17,1103,46,73.0,2.0,Hotel,10.0,131.632653061224,141.632653061224,0,desktop,2,1.0,1.0,56,0,19
56680675,1,1,1,draft,2022-04-17 16:34:53.810000,2022-04-17,2022-04-18,0,0,0,,750000,0,750000,720000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",750000.0,,0,1,750000,2022-04-17,1103,490,99.0,3.0,Hotel,6.12244897959181,146.938775510204,153.061224489796,0,desktop,2,1.0,2.0,2350,0,80
56679594,1,1,1,draft,2022-04-17 16:33:57.749000,2022-04-18,2022-04-19,0,0,0,,1220000,0,1220000,1200000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1220000.0,,0,1,1220000,2022-04-17,1103,9,62.0,4.0,Hotel,4.08163265306123,244.897959183673,248.979591836735,0,desktop,3,1.0,1.0,1069,0,7
56678806,1,1,1,draft,2022-04-17 16:33:09.597000,2022-04-17,2022-04-18,0,0,0,,1030000,0,1030000,906400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1030000.0,,0,1,1030000,2022-04-17,1103,411,93.0,2.0,Apartments,25.2244897959184,184.979591836735,210.204081632653,0,desktop,2,1.0,1.0,2218,0,15
56678720,1,1,1,draft,2022-04-17 16:29:31.597000,2022-04-18,2022-04-19,0,0,0,,350000,0,350000,330000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",350000.0,,0,1,350000,2022-04-17,1103,728,78.0,3.0,Hotel,4.08163265306122,67.3469387755102,71.4285714285714,0,desktop,1,0.0,0.0,3182,0,8
56675050,1,1,1,draft,2022-04-17 16:24:04.851000,2022-04-20,2022-04-21,0,0,0,,1107000,0,1107000,1050000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1107000.0,,0,1,1107000,2022-04-17,1103,482,64.0,3.0,Hotel,11.6326530612245,214.285714285714,225.918367346939,0,desktop,3,1.0,1.0,2534,0,19
56674714,1,1,1,draft,2022-04-17 16:19:54.608000,2022-04-24,2022-04-29,0,0,0,,2630000,0,2630000,2300000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2630000.0,,0,5,2630000,2022-04-17,1103,674,53.0,2.0,Hotel,67.3469387755101,469.387755102041,536.734693877551,0,desktop,2,1.0,0.0,2758,0,1
56674709,1,1,1,draft,2022-04-17 16:16:04.876000,2022-04-19,2022-04-20,0,0,0,,872000,0,872000,500000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",872000.0,,0,1,872000,2022-04-17,1103,11,36.0,4.0,Hotel,75.9183673469388,102.040816326531,177.959183673469,0,desktop,2,0.0,1.0,376,0,3
56670266,1,1,1,draft,2022-04-17 16:12:48.486000,2022-04-17,2022-04-18,0,0,0,,1332000,0,1332000,1291700,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1332000.0,,0,1,1332000,2022-04-17,1103,417,52.0,5.0,Hotel,8.22448979591837,263.612244897959,271.836734693878,0,desktop,1,0.0,0.0,2457,0,19
56669470,1,1,1,draft,2022-04-17 16:00:22.519000,2022-05-01,2022-05-05,0,0,0,,1888000,0,1888000,1880000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1888000.0,,0,4,1888000,2022-04-17,1103,116,67.0,3.0,Apartments,1.63265306122446,383.673469387755,385.30612244898,0,desktop,1,0.0,0.0,705,0,2
56668537,1,1,1,draft,2022-04-17 15:57:32.098000,2022-04-20,2022-04-23,0,0,0,,1375000,0,1375000,1265000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1375000.0,,0,3,1375000,2022-04-17,1103,195,57.0,3.0,Hotel,22.4489795918367,258.163265306122,280.612244897959,0,desktop,2,1.0,0.0,292,0,11
56663047,1,1,1,draft,2022-04-17 15:47:32.992000,2022-04-18,2022-04-21,0,0,0,,1770000,0,1770000,1710000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1770000.0,,0,3,1770000,2022-04-17,1103,25,41.0,5.0,Hotel,12.2448979591837,348.979591836735,361.224489795918,0,desktop,1,0.0,0.0,459,0,4
56662773,1,1,1,draft,2022-04-17 15:43:30.477000,2022-04-20,2022-04-22,0,0,0,,4154000,0,4154000,3666000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",4154000.0,,0,2,4154000,2022-04-17,1103,133,39.0,4.0,Hotel,99.591836734694,748.163265306122,847.755102040816,0,desktop,3,0.0,1.0,741,0,12
56658413,1,1,1,draft,2022-04-17 15:30:59.490000,2022-04-17,2022-04-18,0,0,0,,175000,0,175000,140000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",175000.0,,0,1,175000,2022-04-17,1103,494,62.0,2.0,Hotel,7.14285714285714,28.5714285714286,35.7142857142857,0,desktop,3,1.0,1.0,2432,0,13
56654806,1,1,1,draft,2022-04-17 15:24:01.126000,2022-04-26,2022-04-29,0,0,0,,2700000,0,2700000,2160000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2700000.0,,0,3,2700000,2022-04-17,1103,300,99.0,2.0,Hotel,110.204081632653,440.816326530612,551.020408163265,0,desktop,4,1.0,0.0,2173,0,1
56654519,1,1,1,draft,2022-04-17 15:14:42.507000,2022-05-15,2022-05-23,0,0,0,,18560000,0,18560000,17400000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",18560000.0,,0,8,18560000,2022-04-17,1103,3,10.0,5.0,Hotel,236.734693877551,3551.02040816327,3787.75510204082,0,desktop,1,0.0,0.0,1314,0,3
56653264,1,1,1,draft,2022-04-17 15:08:34.797000,2022-04-18,2022-04-19,0,0,0,,534000,0,534000,458400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",534000.0,,0,1,534000,2022-04-17,1103,265,69.0,3.0,Hotel,15.4285714285714,93.5510204081633,108.979591836735,0,desktop,2,1.0,0.0,457,0,3
55744445,1,1,1,draft,2022-04-14 13:43:30.884000,2022-04-14,2022-04-15,0,0,0,,1009000,0,1009000,979125,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1009000.0,,0,1,1009000,2022-04-14,1103,127,84.0,4.0,Hotel,6.09693877551018,199.821428571429,205.918367346939,0,desktop,2,1.0,1.0,1560,0,3
56648881,1,1,1,draft,2022-04-17 15:07:45.283000,2022-04-28,2022-05-01,0,0,0,,780000,0,780000,686400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",780000.0,,0,3,780000,2022-04-17,1103,23,87.0,3.0,Hotel,19.1020408163265,140.081632653061,159.183673469388,0,desktop,2,1.0,0.0,37,0,1
56647042,1,1,1,draft,2022-04-17 15:04:37.528000,2022-04-21,2022-04-24,0,0,0,,2580000,0,2580000,2270400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2580000.0,,0,3,2580000,2022-04-17,1103,33,38.0,3.0,Hotel,63.1836734693878,463.34693877551,526.530612244898,0,desktop,2,1.0,0.0,1942,0,1
56645590,1,1,1,draft,2022-04-17 15:03:24.287000,2022-04-22,2022-04-24,0,0,0,,760000,0,760000,722000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",760000.0,,0,2,760000,2022-04-17,1103,93,50.0,3.0,Hotel,7.75510204081633,147.34693877551,155.102040816327,0,desktop,2,1.0,0.0,119,0,1
56644562,1,1,1,draft,2022-04-17 15:02:09.443000,2022-04-30,2022-05-02,0,0,0,,2844000,0,2844000,2677040,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2844000.0,,0,2,2844000,2022-04-17,1103,268,43.0,5.0,Hotel,34.0734693877552,546.334693877551,580.408163265306,0,desktop,2,1.0,1.0,467,0,10
